,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
287,"L'œil de Courrier. Boulimie du voyage, coulisses de Hong Kong et ""salon musical"" - Courrier international",wWHrQCVzeyc,"L'œil de Courrier. Boulimie du voyage, coulisses de Hong Kong et ""salon musical""",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Jusqu'où peuvent entraîner la fièvre de la consommation et la boulimie du voyage ? Réponse dans ""Somewhere"", court-métrage d'animation réalisé à partir de collages et de peinture sur verre.
Un ""salon musical"" dont les objets s'animent : c'est l'idée exploitée par Neil Mendoza, avec l'aide du collectif ""Recology"" à San Francisco, qui encourage la création artistique à partir d'objets recyclés. 
Enfin, Brandon Li s'est perdu dans les dédales de Hong Kong et son rythme frénétique, à la veille du Nouvel an lunaire. 

Tour du monde des vidéos inspirantes ou surprenantes vues sur le web cette semaine. Pour voir les vidéos en entier : 

""Somewhere (Ailleurs)"" — Mélodie Boulissière :
 https://vimeo.com/channels/staffpicks/295112993 
""House party"" — Neil Mendoza : 
https://vimeo.com/294545548
""Hong Kong Strong"" —  Brandon Li :
https://vimeo.com/166929892",2018-10-26T10:03:51Z,PT3M38S,227,2,0,"[""L'œil de Courrier"", 'Animation', 'Motion design', 'Animation en volume', 'Collage', 'Peinture sur verre', 'Recology', 'Recyclage', 'Art', 'Hong Kong', 'Chine', 'Nouvel an chinois', 'Nouvel an lunaire']"
288,Infographie. Quels pays possèdent le plus important arsenal nucléaire ? - Courrier international,GUnim1SUQcw,Infographie. Quels pays possèdent le plus important arsenal nucléaire ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,,2018-10-23T10:11:40Z,PT10S,2639,4,0,"['Nucléaire', 'états-unis', 'Russie', 'Arme nucléaire', 'Arsenal nucléaire']"
289,"Ta-Nehisi Coates : ""Je ne crois pas que les midterms vont nous sauver"" - Courrier international",ky1EITiGPLk,"Ta-Nehisi Coates : ""Je ne crois pas que les midterms vont nous sauver""",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Il est l'intellectuel américain le plus influent d'aujourd’hui. Ta-Nehisi Coates, connu pour ses essais sur le racisme et les discriminations envers la communauté africaine-américaine, était en France à l'occasion de la sortie de son livre ""Huit ans de pouvoir"". Une tragédie américaine (ed. Présence africaine), un recueil d'articles publiés durant la présidence de Barack Obama.

À l'approche des élections de mi-mandat (""midterms""), premier test électoral pour Donald Trump, il nous livre sa vision de la situation actuelle aux États-Unis et ses réflexions sur l'avenir du pays.",2018-10-19T14:01:02Z,PT4M9S,647,14,2,"['Ta-Nehisi Coates', 'Etats-Unis', 'Midterms', '2018', 'Donald Trump', 'Barack Obama', 'ta-nehisi coates interview', 'african american community', 'president trump', '2018 midterms', 'midterm elections']"
290,"L'œil de Courrier. Des poulets et des hommes, du hip hop sur Bach et un éloge de la différence - Courrier international",_MVjwIFWg3E,"L'œil de Courrier. Des poulets et des hommes, du hip hop sur Bach et un éloge de la différence",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Cette semaine, un ""œil de Courrier"" placé sous le signe de l'étrange.

Que se passerait-il si les poulets et les hommes échangeaient les rôles, se sont demandés deux étudiants britanniques : c'est à partir de ce postulat absurde qu'ils ont réalisé ""Chick Flip"". 

Pourquoi rejette-on aussi systématiquement les excentriques ? Dans le court-métrage de l'Italien Fausto Matarani, plaidoyer pour un monde plus juste avec les ""weirdos"". 

Enfin, les mouvements hip hop du danseur américain Aidan Carberry rythmés par la mélodie du prélude n°1 de Jean-Sébastien Bach avec des pas de danse imaginés par le célèbre chorégraphe Benjamin Millepied : c'est la promesse de ""Bach Studies"". 

Pour voir les vidéos en entier : 

“BACH STUDIES” with Aidan Carberry — Benjamin Millepied : 
https://www.youtube.com/watch?v=CymwfRPuu0I 

“Chick Flick”— Callum Burgess & Lowri Roberts : 
https://www.youtube.com/watch?v=QL2B5cyfJWA

""Weird"" — Fausto Montanari
https://vimeo.com/292958630",2018-10-18T10:26:59Z,PT3M51S,215,5,0,"[""L'oeil de Courrier"", 'Animation', 'Motion Design', 'Hip Hop', 'Danse', 'Classique', 'Bach', 'Benjamin Millepied', 'Aidan Carberry', 'Chorégraphie', 'Musique classique', 'Jean-Sébastien Bach', 'Préludes']"
291,"L'œil de Courrier. Défilé de voguing, Timor oriental et portrait d'une éternelle insatisfaite - Courrier international",p5RcNKntORk,"L'œil de Courrier. Défilé de voguing, Timor oriental et portrait d'une éternelle insatisfaite",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Petit tour du monde des vidéos inspirantes vues sur le web cette semaine.

Dans “i NEED”, la réalisatrice et illustratrice Magali Garcia, installée à Madrid, dresse le portrait d’une éternelle insatisfaite : d’abord concentrée sur ses besoins primaires – se nourrir, dormir, avoir un toit –, puis sur ses envies matérielles – voiture, vêtements, manucure… –, la jeune femme finit par se tourner vers des désirs plus profonds, jusqu’à s’abîmer dans une quête existentielle, celle de son identité. 

La seconde vidéo nous entraîne dans un pays peu connu, le Timor oriental. Ce très jeune État d’Asie du Sud-Est, indépendant depuis 2002, est encore préservé du tourisme de masse et offre des paysages sauvages, à la nature préservée. 

Enfin, plongez dans le rythme effréné du grand bal annuel de “voguing” organisé à Madrid. Cette danse, née dans les années 1970 à New York au sein des communautés “queer” afro-américaines et latino-américaines, connaît ces dernières années un grand succès en Europe. Le résumé en vidéo du défilé de voguing madrilène, qui fêtait cette année son cinquième anniversaire. 

Pour voir les vidéos en entier : 

“i NEED” — Magali García :
https://vimeo.com/channels/staffpicks/291896156 

“This is East Timor” - Pete R. : 
https://vimeo.com/291425260


“THE OVAH BALL - MADRID VOGUING BALL 2018” — Madrid BALLRooM SCENE :
https://www.youtube.com/watch?v=_X3ifo1h3v8",2018-10-12T09:51:57Z,PT3M14S,1291,8,0,"[""L'œil de Courrier"", 'Voguing', 'Vogue', 'Madrid Ballroom Scene', 'Ballroom', 'Animation', 'Timor oriental', 'Voyage', 'Travel', 'Asie', 'Asie du Sud-Est', 'East Timor']"
292,"L'œil de Courrier. Bagarre sensuelle, emojis et petites frustrations du quotidien - Courrier international",GdGTD5aQl5o,"L'œil de Courrier. Bagarre sensuelle, emojis et petites frustrations du quotidien",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Petit tour du monde des vidéos inspirantes vues sur le web cette semaine. 

Qui a dit que les natures mortes étaient passées de mode ? Aux États-Unis, l'artiste Andrew Ondrejcak a choisi d'y juxtaposer des emojis, ces symboles qui ont envahi nos conversations, pour faire interagir ces petits caractères avec les tableaux. 

En Angleterre, deux jeunes hommes s'abandonnent à une étrange bagarre au pied des immeubles d'une cité, s'entraînant dans une danse sensuelle, entre l'amour et la haine. 

Enfin, les graphistes parisiens de Parallel Studio vous mettent au défi de ne ressentir aucune gêne devant leurs images : ils ont voulu représenter les situations les plus agaçantes du quotidien. Bon courage. 

Pour voir les vidéos en entier : 

“Objet d’Art” — Andrew Ondrejcak : 
https://vimeo.com/293118467

“Crashing Waves” — Emma Jane Gilbertson :
https://vimeo.com/289044294 

“Unsatisfying” — Parallel Studio :
https://vimeo.com/189919038",2018-10-04T14:34:33Z,PT3M16S,747,6,1,"[""L'œil de Courrier"", 'Courrier International', 'Danse', 'Chorégraphie', 'Graphisme', 'Unsatisfying', 'Emojis', 'Peinture', 'Art']"
293,"L'œil de Courrier. Coulisses de Séoul, danse en Ukraine et visite d'une cité commerciale géante - Courrier international",vlA5hjMTz0k,"L'œil de Courrier. Coulisses de Séoul, danse en Ukraine et visite d'une cité commerciale géante",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Happés par une journée qui commence, les danseurs du chorégraphe ukrainien Konstantin Gordienko parviennent à s'échapper de leur sempiternelle routine en éclatant dans une danse salvatrice. 

En Chine, la réalisatrice Jessica Kingdon nous invite dans le plus grand centre commercial du monde, à Yiwu, où près de 100 000 vendeurs travaillent tous les jours, noyés dans des étals colorés croulant de marchandises. 

À Séoul, Brandon Li nous entraîne à toute vitesse dans le quotidien des habitants de cette métropole-monstre : chirurgie esthétique, tatouages, jeux vidéos, K-Pop et nouilles instantanées sont au rendez-vous. 

Petit tour du monde des vidéos inspirantes vues sur le web cette semaine. 

Pour voir ces vidéos en entier : 

""seoul_wave"" — Brandon Li :
https://vimeo.com/channels/staffpicks/283314367 

""Commodity City"" — Jessica Kingdon :
https://vimeo.com/265913637 

""Freedom ballet AM:PM"" — Konstantin Gordienko : 
https://www.youtube.com/watch?v=H7XbejpWfuM",2018-09-27T10:43:10Z,PT3M42S,338,6,0,"[""L'œil de Courrier"", 'Danse', 'Chorégraphie', 'Ballet', 'Séoul', 'Corée du Sud', 'Voyage', 'Chine', 'Yiwu']"
294,"L'œil de Courrier. L’été sous plastique, des mains au bout des doigts et l’univers de Van Gogh - Courrier international",6fFvNLfErK4,"L'œil de Courrier. L’été sous plastique, des mains au bout des doigts et l’univers de Van Gogh",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"La chorégraphie saccadée des créatures dérangeantes de l'artiste Linyou Xie sur la musique de Boyz Noise, la fin des beaux jours et l'été mis sous plastique dans une animation pop et humoristique, une immersion en 3D dans les couleurs et l'univers du peintre néerlandais Vincent Van Gogh... Petit tour du monde des vidéos inspirantes vues sur le web cette semaine. 

Pour voir ces vidéos en entier : 

""An unexpected euphoria"" - Linyou Xie : https://vimeo.com/channels/staffpicks/263365917 

""Trapped Summer"" - Peter Tomaszewicz : https://vimeo.com/channels/staffpicks/289435274

""No Blue Without Yellow"" - Maciek Janicki : 
https://vimeo.com/channels/staffpicks/261379936",2018-09-20T11:09:29Z,PT3M21S,420,13,0,"[""L'œil de Courrier"", 'Vu sur le web', 'Vidéo', 'Art', 'Peinture', 'Van Gogh', '3D', 'Animation']"
295,"L'œil de Courrier. Dystopie Instagram, lumières de l'Himalaya et Burning Man - Courrier international",B7cqE98clOI,"L'œil de Courrier. Dystopie Instagram, lumières de l'Himalaya et Burning Man",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"La beauté de Katmandou et de l'Himalaya capturée par l'équipe de tournage d'un documentaire, une succession d'images figées et composées au millimètre près pour dénoncer la culture de la perfection sur les réseaux sociaux, des vues aériennes du festival Burning Man 2018 au beau milieu du désert du Nevada : petit tour du monde des vidéos les plus inspirantes de la semaine.",2018-09-14T08:52:33Z,PT3M44S,234,3,0,"[""L'œil de Courrier"", 'Vu sur le web', 'Vidéo', 'Art', 'Burning Man', 'Himalaya', 'Népal', 'Réseaux sociaux']"
296,"Les inconnus du métro : Li Rongjun, apprenti boxeur à Guangdong - Courrier international",4Yo5neqOJfs,"Les inconnus du métro : Li Rongjun, apprenti boxeur à Guangdong",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"""Correspondances"" est un webdocumentaire réalisé par Hervé Cohen, qui invite le visiteur à la rencontre des voyageurs du métro de treize villes du monde. Pendant huit semaines, Courrier International publie le portrait vidéo d'un des personnages de ce webdocumentaire venu des souterrains du monde entier.
Aujourd'hui rencontrez Li Rongjun, jeune apprenti boxeur qui souffre de la violence et la discipline de son maître, chez qui il habite dans la région de Guangdong, en Chine. Li Rongjun est le dernier portrait de cette série. Rencontrez les autres voyageurs du monde entier sur le site du webdocumentaire ""Correspondances"".",2018-09-12T16:29:02Z,PT2M50S,243,4,0,None
297,"Les inconnus du métro : Kimie, lectrice bénévole passionnée du métro de Tokyo - Courrier international",2O4T6Sffkko,"Les inconnus du métro : Kimie, lectrice bénévole passionnée du métro de Tokyo",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"""Correspondances"" est un webdocumentaire réalisé par Hervé Cohen, qui invite le visiteur à la rencontre des voyageurs du métro de treize villes du monde. Pendant huit semaines, Courrier International publie le portrait vidéo d'un des personnages de ce webdocumentaire venu des souterrains du monde entier.
Aujourd'hui rencontrez Kimie, lectrice et actrice bénévole pour enfants et personnes âgées, qui a découvert sa passion à 60 ans, après la mort de sa mère. Dans le prochain épisode, rendez-vous avec Li Rongjun, jeune apprenti boxeur qui habite chez son maître dans la région de Guangdong, en Chine.",2018-09-12T16:28:06Z,PT2M44S,136,3,0,None
298,"Les inconnus du métro : Isabelle, femme de ménage des quartiers riches de Santiago du Chili - Courrier international",pqfdXcl_07c,"Les inconnus du métro : Isabelle, femme de ménage des quartiers riches de Santiago du Chili",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"""Correspondances"" est un webdocumentaire réalisé par Hervé Cohen, qui invite le visiteur à la rencontre des voyageurs du métro de treize villes du monde. Pendant huit semaines, Courrier International publie le portrait vidéo d'un des personnages de ce webdocumentaire venu des souterrains du monde entier.
Aujourd'hui rencontrez Isabelle, femme de ménage dans les quartiers riches de Santiago du Chili la semaine, commerçante le weekend, mère fière de ses trois enfants. Rendez-vous demain avec Stefanella, transgenre solitaire et ambitieuse du métro de Berlin.",2018-09-12T16:27:29Z,PT2M52S,357,6,0,None
299,"Les inconnus du métro : Lily, grande dame du métro bruxellois - Courrier international",TY2il1PIeCc,"Les inconnus du métro : Lily, grande dame du métro bruxellois",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"""Correspondances"" est un webdocumentaire réalisé par Hervé Cohen, qui invite le visiteur à la rencontre des voyageurs du métro de treize villes du monde. Pendant huit semaines, Courrier International publie le portrait vidéo d'un des personnages de ce webdocumentaire venu des souterrains du monde entier.

Aujourd'hui rencontrez Lily, qui n'a pas pu suivre son grand amour en Amérique après la Seconde guerre mondiale, et ne veut pas perdre son indépendance avec l'âge. Rendez-vous la semaine prochaine avec Louis, jeune parisien de treize ans dont les parents ont divorcé.",2018-09-12T16:27:18Z,PT2M55S,3981,82,8,None
300,"Les inconnus du métro : les déboires familiaux de Louis, Parisien de 13 ans - Courrier international",Or7vDRKvJRg,"Les inconnus du métro : les déboires familiaux de Louis, Parisien de 13 ans",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"""Correspondances"" est un webdocumentaire réalisé par Hervé Cohen, qui invite le visiteur à la rencontre des voyageurs du métro de treize villes du monde. Pendant huit semaines, Courrier International publie le portrait vidéo d'un des personnages de ce webdocumentaire venu des souterrains du monde entier.
Aujourd'hui rencontrez Louis, 13 ans, qui tente de naviguer dans les eaux troubles de sa famille recomposée. Dans le prochain épisode, rendez-vous avec Isabelle, mère fière, commerçante et femme de ménage dans les quartiers riches de Santiago du Chili.",2018-09-12T16:26:46Z,PT2M47S,297,5,2,None
